,deputy_name,deputy_state,political_party,refund_description,company_name,company_id,refund_date,refund_value,party_pg,party_en,party_tse,party_regdate,party_nmembers,party_ideology1,party_ideology2,party_ideology3,party_ideology4,party_position
325540,EVAIR VIEIRA DE MELO,ES,PV,FUEL COSTS,Petroil Combustíveis Ltda.,2072286000650.0,2016-11-29T00:00:00,140.16,Partido Verde,Green Party ,43.0,30-09-93,374606.0,Green politics,Progressivism,Syncretic politics,,Centreleft
38873,ERIVELTON SANTANA,BA,PEN,FLIGHT TICKET,Cia Aérea - GOL,7575651000160.0,2016-10-21T00:00:00,1332.68,Partido Ecológico Nacional,National Ecologic Party,51.0,19-06-12,68687.0,Green conservatism, Humanism,,,Centreright
201990,PAULO MAGALHÃES,BA,PSD,PHONE COSTS,CELULAR FUNCIONAL,,2016-02-21T23:00:00,176.49,Partido Social Democrático,Social Democratic Party,55.0,27-09-11,311706.0,Centrism,Big tent politics,Syncretic politics,Economic liberalism,Centre/Centreright
167716,EROS BIONDINI,MG,PROS,"TAXI, PARKING AND TOLL COSTS",AUTO PISTA FERNÃO DIAS,9326342000170.0,2016-03-19T00:00:00,1.8,Partido Republicano da Ordem Social,Republican Party of the Social Order,90.0,24-09-13,85599.0,Economic liberalism, Social conservatism, Republicanism,,Centreright
159463,JHONATAN DE JESUS,RR,PRB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-01-13T00:00:00,657.84,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
58761,ROGÉRIO PENINHA MENDONÇA,SC,PMDB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-08-24T00:00:00,815.27,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
277458,LUIZIANNE LINS,CE,PT,FLIGHT TICKET,Cia Aérea - GOL,7575651000160.0,2016-03-10T00:00:00,825.35,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
161551,CLARISSA GAROTINHO,RJ,PRB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-09-15T00:00:00,876.1,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
6982,MARCOS ROGÉRIO,RO,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-12-01T00:00:00,99.98,Democratas,Democrats,25.0,11-09-86,1095712.0,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
62939,FABIO REIS,SE,PMDB,OFFICE MAINTENANCE,ENERGISA Sergipe Distrib. Energia S/A,13017462000200.0,2016-01-11T00:00:00,41.93,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
193808,ANDRE MOURA,SE,PSC,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-04-28T00:00:00,526.76,Partido Social Cristão,Social Christian Party ,20.0,29-03-90,417221.0,Conservatism,,,,Rightwing
133541,MARCIO ALVINO,SP,PR,FUEL COSTS,AUTO EIXO 208 NORTE LTDA - ME,7743777000200.0,2016-10-24T00:00:00,100.0,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
202384,PAULO MAGALHÃES,BA,PSD,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-04-13T00:00:00,306.58,Partido Social Democrático,Social Democratic Party,55.0,27-09-11,311706.0,Centrism,Big tent politics,Syncretic politics,Economic liberalism,Centre/Centreright
71907,SERGIO SOUZA ,PR,PMDB,FLIGHT TICKET,Ocean Air Linhas Aéreas S.A. - Avianca Brasil,2575829000150.0,2016-09-15T00:00:00,411.93,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
199466,JOSÉ NUNES,BA,PSD,DISSEMINATION OF PARLIAMENTARY ACTIVITY,RADIO PLANALTO AM,13831359000200.0,2016-11-17T00:00:00,1825.0,Partido Social Democrático,Social Democratic Party,55.0,27-09-11,311706.0,Centrism,Big tent politics,Syncretic politics,Economic liberalism,Centre/Centreright
159945,ANTONIO BULHÕES,SP,PRB,MEAL COSTS,OUTBACK STEAKHOUSE Restaurantes Brasil S/A,17261661005700.0,2016-07-06T00:00:00,75.7,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
256015,VICENTE CANDIDO,SP,PT,FUEL COSTS,CALLTECH COMBUSTÍVEIS E SERVIÇOS LTDA,1357769000120.0,2016-02-01T00:00:00,200.09,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
163973,ROSANGELA GOMES,RJ,PRB,MEAL COSTS,CARLOTA JOAQUINA CAFÉ,9304985000110.0,2016-06-06T00:00:00,44.88,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
268074,ARLINDO CHINAGLIA,SP,PT,MEAL COSTS,SENAC,33469172001600.0,2016-05-31T00:00:00,55.09,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
138139,JOSÉ ROCHA,BA,PR,GROUND TRANSPORTATION TICKET,VIAÇÃO NOVO HORIZONTE LTDA,60829264000300.0,2016-03-30T00:00:00,209.0,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
325763,EVAIR VIEIRA DE MELO,ES,PV,FUEL COSTS,AUTO POSTO SANTA PAULA LTDA,8589031000130.0,2016-09-03T00:00:00,100.0,Partido Verde,Green Party ,43.0,30-09-93,374606.0,Green politics,Progressivism,Syncretic politics,,Centreleft
259885,DÉCIO LIMA,SC,PT,OFFICE MAINTENANCE,PRO-CART,10713551000200.0,2016-11-02T00:00:00,150.0,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
91403,SIMÃO SESSIM,RJ,PP,FLIGHT TICKET,Cia Aérea - GOL,7575651000160.0,2016-10-03T00:00:00,814.58,Partido Progressista,Progressive Party,11.0,16-11-95,1436720.0,Liberal conservatism,Populism,,,Centreright
31980,AFONSO MOTTA,RS,PDT,PHONE COSTS,OI S.A.,76535764000100.0,2016-04-09T00:00:00,232.75,Partido Democrático Trabalhista,Democratic Labour Party,12.0,10-11-81,1248632.0,Democratic socialism,Populism,Labour movement,,Centreleft
190269,MARIA HELENA,RR,PSB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-09-02T00:00:00,873.69,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
143166,MILTON MONTI,SP,PR,MEAL COSTS,BRASIL 21 EVENTOS E HOTELARIA LTDA,8796076000500.0,2016-03-17T00:00:00,25.3,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
62684,FABIO REIS,SE,PMDB,OFFICE MAINTENANCE,ENERGISA Sergipe Distrib. Energia S/A,13017462000200.0,2016-04-09T00:00:00,91.87,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
144819,MIGUEL LOMBARDI,SP,PR,"TAXI, PARKING AND TOLL COSTS",PONTO DE TAXI 606,524550000100.0,2016-11-24T00:00:00,42.0,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
37295,AFONSO MOTTA,RS,PDT,MEAL COSTS,YGLU N. COM. DE ALIMENTOS LTDA,312123000168.0,2016-08-20T00:00:00,17.0,Partido Democrático Trabalhista,Democratic Labour Party,12.0,10-11-81,1248632.0,Democratic socialism,Populism,Labour movement,,Centreleft
304563,ALEX CANZIANI,PR,PTB,MAIL COSTS,CORREIOS - SEDEX CONVENCIONAL,,2016-07-15T12:23:46.390,54.46,Partido Trabalhista Brasileiro,Brazilian Labour Party ,14.0,03-11-81,1191746.0,Centrism,Populism,Federalism,Nationalism,Centre
269406,MOEMA GRAMACHO,BA,PT,MEAL COSTS,SERVIÇO NACIONAL DE APRENDIZAGEM COMERCIAL  - SENAC,33469172001600.0,2016-07-14T00:00:00,57.39,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
329013,ALESSANDRO MOLON,RJ,REDE,"TAXI, PARKING AND TOLL COSTS",TAXI NOVO LEBLON,8996181000160.0,2016-01-11T00:00:00,45.0,Rede Sustentabilidade,Sustainability Network,18.0,23-09-15,15606.0,Green politics ,Social democracy ,Third Way,,Centre to centreleft
173195,TENENTE LÚCIO,MG,PSB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-06-08T00:00:00,686.63,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
301208,ADALBERTO CAVALCANTI,PE,PTB,FLIGHT TICKET,Cia Aérea - AVIANCA,2575829000150.0,2016-02-18T00:00:00,438.35,Partido Trabalhista Brasileiro,Brazilian Labour Party ,14.0,03-11-81,1191746.0,Centrism,Populism,Federalism,Nationalism,Centre
307527,BENITO GAMA,BA,PTB,PHONE COSTS,RAMAL,,,92.41,Partido Trabalhista Brasileiro,Brazilian Labour Party ,14.0,03-11-81,1191746.0,Centrism,Populism,Federalism,Nationalism,Centre
159513,JHONATAN DE JESUS,RR,PRB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-06-21T00:00:00,152.0,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
231803,ROCHA,AC,PSDB,DISSEMINATION OF PARLIAMENTARY ACTIVITY,A. D. FIRMINO DA COSTA,13218533000200.0,2016-01-06T00:00:00,3000.0,Partido da Social Democracia Brasileira,Brazilian Social Democracy Party,45.0,24-08-88,1443769.0,Social democracy,Social liberalism,Parliamentary system,Parliamentarism,Centreleft
176871,HUGO LEAL,RJ,PSB,FUEL COSTS,AUTO POSTO ANJO DA FREGUESIA LTDA,11653707000100.0,2016-02-24T00:00:00,209.58,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
83235,VITOR VALIM,CE,PMDB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-09-13T00:00:00,19.11,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
25284,CARLOS EDUARDO CADOCA,PE,PDT,OFFICE MAINTENANCE,WM PAPELARIA E ESCRITÓRIO,12132854000100.0,2016-07-25T00:00:00,895.6,Partido Democrático Trabalhista,Democratic Labour Party,12.0,10-11-81,1248632.0,Democratic socialism,Populism,Labour movement,,Centreleft
107481,HIRAN GONÇALVES,RR,PP,PHONE COSTS,OI Móvel S.A.,5423963000110.0,2016-06-25T00:00:00,81.92,Partido Progressista,Progressive Party,11.0,16-11-95,1436720.0,Liberal conservatism,Populism,,,Centreright
136915,GIACOBO,PR,PR,FUEL COSTS,POSTOS DAS AMERICAS,2331276000190.0,2016-06-05T00:00:00,250.02,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
190906,VALADARES FILHO,SE,PSB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-06-08T00:00:00,559.58,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
274129,GIVALDO VIEIRA,ES,PT,"TAXI, PARKING AND TOLL COSTS",CONCESSIONÁRIA DE RODOVIAS S/A,15484093000100.0,2016-02-26T00:00:00,4.1,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
185153,DANILO CABRAL,PE,PSB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-10-19T00:00:00,1563.79,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
261327,PADRE JOÃO,MG,PT,"TAXI, PARKING AND TOLL COSTS",VIA 40 CONCESSIONARIA BR040 S/A,19726048000100.0,2016-11-19T00:00:00,4.8,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
133474,BILAC PINTO,MG,PR,FUEL COSTS,SÃO JOÃO POSTOS DE ABASTECIMENTOS E SERVIÇOS,37130481000200.0,2016-09-16T00:00:00,160.0,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
208716,JEFFERSON CAMPOS,SP,PSD,FUEL COSTS,AUTO POSTO NOVA SÃO JOÃO,3016967000150.0,2016-05-31T00:00:00,1016.53,Partido Social Democrático,Social Democratic Party,55.0,27-09-11,311706.0,Centrism,Big tent politics,Syncretic politics,Economic liberalism,Centre/Centreright
183133,JOSE STÉDILE,RS,PSB,MEAL COSTS,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33469172001600.0,2016-04-18T00:00:00,21.41,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
42471,CARLOS ANDRADE,RR,PHS,DISSEMINATION OF PARLIAMENTARY ACTIVITY,GRUPO DE COMUNICAÇÃO FOLHABV,4653101000110.0,2016-04-25T00:00:00,1000.0,Partido Humanista da Soliedariedade,Humanist Party of Solidarity ,31.0,20-03-97,201673.0,Distributism,Humanism,Christian democracy,,Centre
133054,BILAC PINTO,MG,PR,MAIL COSTS,CORREIOS - CARTA COMERCIAL,,2016-02-03T12:36:58.457,115.5,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
253983,EDMILSON RODRIGUES,PA,PSOL,FLIGHT TICKET,Cia Aérea - GOL,7575651000160.0,2016-11-22T00:00:00,1774.58,Partido Socialismo e Liberdade,Socialism and Liberty Party,50.0,15-09-05,120979.0,Democratic socialism, Anticapitalism,,,Leftwing
4070,PAUDERNEY AVELINO,AM,DEM,FUEL COSTS,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,306597006995.0,2016-06-20T00:00:00,222.51,Democratas,Democrats,25.0,11-09-86,1095712.0,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
10191,HÉLIO LEITE,PA,DEM,PHONE COSTS,CELULAR FUNCIONAL,,2016-11-17T00:00:00,0.11,Democratas,Democrats,25.0,11-09-86,1095712.0,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
66208,RONALDO BENEDET,SC,PMDB,MEAL COSTS,Rozinete da Silva Alveas,4660018000170.0,2016-05-09T00:00:00,20.0,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
278018,LUIZ SÉRGIO,RJ,PT,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-10-04T00:00:00,3.15,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
38938,ERIVELTON SANTANA,BA,PEN,FUEL COSTS,Auto Posto Jango II,14356970000100.0,2016-05-26T00:00:00,174.89,Partido Ecológico Nacional,National Ecologic Party,51.0,19-06-12,68687.0,Green conservatism, Humanism,,,Centreright
162587,CARLOS GOMES,RS,PRB,FUEL COSTS,POSTO DISBRAVE IMPERIAL LTDA,10750039000200.0,2016-12-14T00:00:00,100.0,Partido Republicano Brasileiro,Brazilian Republican Party,10.0,25-08-05,383684.0,Christian democracy,Social conservatism,,,Centreright
216169,EDUARDO CURY,SP,PSDB,MEAL COSTS,Bramex Com. e Serviços Ltda,7173309003810.0,2016-10-13T00:00:00,36.6,Partido da Social Democracia Brasileira,Brazilian Social Democracy Party,45.0,24-08-88,1443769.0,Social democracy,Social liberalism,Parliamentary system,Parliamentarism,Centreleft
284997,VANDER LOUBET,MS,PT,FUEL COSTS,Posto MK 406 norte Ltda,10591051000200.0,2016-04-29T00:00:00,50.0,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
294673,LUIZ COUTO,PB,PT,OFFICE MAINTENANCE,ENERGISA PARAÍBA - Distribuidora de Energia S/A,9095183000140.0,2016-11-10T00:00:00,128.53,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
42573,DIEGO GARCIA,PR,PHS,"TAXI, PARKING AND TOLL COSTS",RODOVIA DAS CATARATAS S.A.,2228721000190.0,2016-03-14T00:00:00,10.8,Partido Humanista da Soliedariedade,Humanist Party of Solidarity ,31.0,20-03-97,201673.0,Distributism,Humanism,Christian democracy,,Centre
6053,CLAUDIO CAJADO,BA,DEM,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-03-14T00:00:00,367.58,Democratas,Democrats,25.0,11-09-86,1095712.0,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
130015,DELEGADO EDSON MOREIRA,MG,PR,"TAXI, PARKING AND TOLL COSTS",AUTO PISTA FERNÃO DIAS,9326342000170.0,2016-12-18T00:00:00,1.8,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
203318,INDIO DA COSTA,RJ,PSD,FLIGHT TICKET,Cia Aérea - GOL,7575651000160.0,2016-07-01T00:00:00,1090.58,Partido Social Democrático,Social Democratic Party,55.0,27-09-11,311706.0,Centrism,Big tent politics,Syncretic politics,Economic liberalism,Centre/Centreright
27939,LEÔNIDAS CRISTINO,CE,PDT,FUEL COSTS,DISTRIBUIDORA DE PETROLEO NOTA DEZ LTDA,9434042000100.0,2016-04-26T00:00:00,233.44,Partido Democrático Trabalhista,Democratic Labour Party,12.0,10-11-81,1248632.0,Democratic socialism,Populism,Labour movement,,Centreleft
149272,JORGINHO MELLO,SC,PR,OFFICE MAINTENANCE,VANTUTA PRESTAÇÃO DE SERVIÇOS LTDA,7452760000190.0,2016-07-04T00:00:00,3106.91,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
142522,MIGUEL LOMBARDI,SP,PR,"TAXI, PARKING AND TOLL COSTS",Conc. Sistema Anhanguera-Bandeirantes S/A,2451848000160.0,2016-05-09T00:00:00,7.1,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
84501,LELO COIMBRA,ES,PMDB,FUEL COSTS,BRASAL COMBUSTIVEIS LTDA,97626000400.0,2016-07-13T00:00:00,195.02,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
27603,WOLNEY QUEIROZ,PE,PDT,DISSEMINATION OF PARLIAMENTARY ACTIVITY,GUIA SERVIÇOS DE COMUNICAÇÃO LTDA-ME,20174243000200.0,2016-11-10T00:00:00,3850.0,Partido Democrático Trabalhista,Democratic Labour Party,12.0,10-11-81,1248632.0,Democratic socialism,Populism,Labour movement,,Centreleft
111057,JERÔNIMO GOERGEN,RS,PP,FUEL COSTS,POSTO DA TORRE EIRELI EPP,4473193000160.0,2016-02-29T00:00:00,163.47,Partido Progressista,Progressive Party,11.0,16-11-95,1436720.0,Liberal conservatism,Populism,,,Centreright
189185,MARINALDO ROSENDO,PE,PSB,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-03-09T00:00:00,847.83,Partido Socialista Brasileiro,Brazilian Socialist Party,40.0,01-07-88,644663.0,Social democracy,Democratic socialism,,,Centreleft
9044,EFRAIM FILHO,PB,DEM,FUEL COSTS,POSTO SAO LUIZ,70098470001000.0,2016-08-24T00:00:00,100.02,Democratas,Democrats,25.0,11-09-86,1095712.0,Economic liberalism,Liberal conservatism,Christian democracy,,Rightwing
71168,OSMAR SERRAGLIO,PR,PMDB,FLIGHT TICKET,Cia Aérea - AZUL,9296295000160.0,2016-07-07T00:00:00,811.0,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
237415,VANDERLEI MACRIS,SP,PSDB,GROUND VEHICLE RENT,QUASAR LOCADORA DE VEÍCULOS LTDA,38024675000100.0,2016-02-22T00:00:00,279.0,Partido da Social Democracia Brasileira,Brazilian Social Democracy Party,45.0,24-08-88,1443769.0,Social democracy,Social liberalism,Parliamentary system,Parliamentarism,Centreleft
295613,DÉCIO LIMA,SC,PT,MAIL COSTS,CORREIOS - CARTA COMERCIAL,,2016-10-10T12:42:25.063,37.4,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
233240,CÉLIO SILVEIRA,GO,PSDB,FUEL COSTS,JRM COMERCIO DE DERIVADOS DE PETROLEO LTDA,8962975000100.0,2016-02-23T00:00:00,102.0,Partido da Social Democracia Brasileira,Brazilian Social Democracy Party,45.0,24-08-88,1443769.0,Social democracy,Social liberalism,Parliamentary system,Parliamentarism,Centreleft
22215,JÔ MORAES,MG,PCdoB,MAIL COSTS,ECT EMP BRAS DE CORREIOS E TELEGRAFOS,21960877000100.0,2016-02-24T00:00:00,55.0,Partido Comunista do Brasil,Communist Party of Brazil,65.0,23-06-68,389407.0,Communism,Marxism,Leninism,,Farleft
48222,RODRIGO PACHECO,MG,PMDB,OFFICE MAINTENANCE,COMERCIAL DE ALIMENTOS GRANO LTDA,6278433000190.0,2016-06-06T00:00:00,304.0,Partido do Movimento Democrático Brasileiro,Brazilian Democratic Movement Party ,15.0,30-06-81,2398324.0,Centrism,Populism,Big tent politics,Syncretic politics,Centre
242743,VITOR LIPPI,SP,PSDB,OFFICE MAINTENANCE,CLARO S/A,40432544000100.0,2016-03-22T00:00:00,914.61,Partido da Social Democracia Brasileira,Brazilian Social Democracy Party,45.0,24-08-88,1443769.0,Social democracy,Social liberalism,Parliamentary system,Parliamentarism,Centreleft
292730,LEONARDO MONTEIRO,MG,PT,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-05-04T00:00:00,623.73,Partido dos Trabalhadores,Workers' Party ,13.0,11-02-82,1589260.0,Democratic socialism,,,,Centreleft
254188,EDMILSON RODRIGUES,PA,PSOL,PHONE COSTS,CELULAR FUNCIONAL,,2016-07-13T00:00:00,514.62,Partido Socialismo e Liberdade,Socialism and Liberty Party,50.0,15-09-05,120979.0,Democratic socialism, Anticapitalism,,,Leftwing
102544,ANDRÉ ABDON,AP,PP,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-10-17T00:00:00,354.66,Partido Progressista,Progressive Party,11.0,16-11-95,1436720.0,Liberal conservatism,Populism,,,Centreright
113386,LUIS CARLOS HEINZE,RS,PP,MAIL COSTS,CORREIOS - SEDEX CONVENCIONAL,,2016-07-07T10:44:02.573,32.7,Partido Progressista,Progressive Party,11.0,16-11-95,1436720.0,Liberal conservatism,Populism,,,Centreright
147696,AELTON FREITAS,MG,PR,MEAL COSTS,SENAC - LANCHONETE PLENÁRIO,33469172000700.0,2016-04-27T00:00:00,37.3,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
129425,CHRISTIANE DE SOUZA YARED,PR,PR,FLIGHT TICKET,Cia Aérea - TAM,2012862000160.0,2016-07-01T00:00:00,1224.0,Partido da República,Party of the Republic,22.0,19-12-06,796764.0,Nationalism,Liberal conservatism,,,Centreright
